Category,sub-category,Type,Fit,Material,Pattern,Season,Style,Occasion,Body Type Suitability,Neckline,Apparel
1,3,101,12,38,33,0,34,8,9,40,0
1,3,101,12,38,33,0,34,8,9,3,0
1,3,101,12,38,33,0,34,8,9,13,0
1,3,101,12,38,33,0,34,8,9,16,0
1,3,101,12,38,33,0,34,8,9,6,0
1,3,101,12,38,33,0,34,8,9,24,0
1,3,101,12,38,33,0,34,8,0,32,0
1,3,101,12,38,33,0,34,8,0,40,0
1,3,101,12,38,33,0,34,8,0,3,0
1,3,101,12,38,33,0,34,8,0,13,0
1,3,101,12,38,33,0,34,8,0,16,0
1,3,101,12,38,33,0,34,8,0,6,0
1,3,101,12,38,33,0,34,8,0,24,0
1,3,101,12,38,33,0,34,8,3,32,0
1,3,101,12,38,33,0,34,8,3,40,0
1,3,101,12,38,33,0,34,8,3,3,0
1,3,101,12,38,33,0,34,8,3,13,0
1,3,101,12,38,33,0,34,8,3,16,0
1,3,101,12,38,33,0,34,8,3,6,0
1,3,101,12,38,33,0,34,8,3,24,0
1,3,101,12,38,33,1,34,8,12,32,0
1,3,101,12,38,33,1,34,8,12,40,0
1,3,101,12,38,33,1,34,8,12,3,0
1,3,101,12,38,33,1,34,8,12,13,0
1,3,101,12,38,33,1,34,8,12,16,0
1,3,101,12,38,33,1,34,8,12,6,0
1,3,101,12,38,33,1,34,8,12,24,0
1,3,101,12,38,33,1,34,8,7,32,0
1,3,101,12,38,33,1,34,8,7,40,0
1,3,101,12,38,33,1,34,8,7,3,0
1,3,101,12,38,33,1,34,8,7,13,0
1,3,101,12,38,33,1,34,8,7,16,0
1,3,101,12,38,33,1,34,8,7,6,0
1,3,101,12,38,33,1,34,8,7,24,0
1,3,101,12,38,33,1,34,8,8,32,0
1,3,101,12,38,33,1,34,8,8,40,0
1,3,101,12,38,33,1,34,8,8,3,0
1,3,101,12,38,33,1,34,8,8,13,0
1,3,101,12,38,33,1,34,8,8,16,0
1,3,101,12,38,33,1,34,8,8,6,0
1,3,101,12,38,33,1,34,8,8,24,0
1,3,101,12,38,33,1,34,8,9,32,0
1,3,101,12,38,33,1,34,8,9,40,0
1,3,101,12,38,33,1,34,8,9,3,0
1,3,101,12,38,33,1,34,8,9,13,0
1,3,101,12,38,33,1,34,8,9,16,0
1,3,101,12,38,33,1,34,8,9,6,0
1,3,101,12,38,33,1,34,8,9,24,0
1,3,101,12,38,33,1,34,8,0,32,0
1,3,101,12,38,33,1,34,8,0,40,0
1,3,101,12,38,33,1,34,8,0,3,0
1,3,101,12,38,33,1,34,8,0,13,0
1,3,101,12,38,33,1,34,8,0,16,0
1,3,101,12,38,33,1,34,8,0,6,0
1,3,101,12,38,33,1,34,8,0,24,0
1,3,101,12,38,33,1,34,8,3,32,0
1,3,101,12,38,33,1,34,8,3,40,0
1,3,101,12,38,33,1,34,8,3,3,0
1,3,101,12,38,33,1,34,8,3,13,0
1,3,101,12,38,33,1,34,8,3,16,0
1,3,101,12,38,33,1,34,8,3,6,0
1,3,101,12,38,33,1,34,8,3,24,0
1,3,101,12,38,33,3,34,8,12,32,0
1,3,101,12,38,33,3,34,8,12,40,0
1,3,101,12,38,33,3,34,8,12,3,0
1,3,101,12,38,33,3,34,8,12,13,0
1,3,101,12,38,33,3,34,8,12,16,0
1,3,101,12,38,33,3,34,8,12,6,0
1,3,101,12,38,33,3,34,8,12,24,0
1,3,101,12,38,33,3,34,8,7,32,0
1,3,101,12,38,33,3,34,8,7,40,0
1,3,101,12,38,33,3,34,8,7,3,0
1,3,101,12,38,33,3,34,8,7,13,0
1,3,101,12,38,33,3,34,8,7,16,0
1,3,101,12,38,33,3,34,8,7,6,0
1,3,101,12,38,33,3,34,8,7,24,0
1,3,101,12,38,33,3,34,8,8,32,0
1,3,101,12,38,33,3,34,8,8,40,0
1,3,101,12,38,33,3,34,8,8,3,0
1,3,101,12,38,33,3,34,8,8,13,0
1,3,101,12,38,33,3,34,8,8,16,0
1,3,101,12,38,33,3,34,8,8,6,0
1,3,101,12,38,33,3,34,8,8,24,0
1,3,101,12,38,33,3,34,8,9,32,0
1,3,101,12,38,33,3,34,8,9,40,0
1,3,101,12,38,33,3,34,8,9,3,0
1,3,101,12,38,33,3,34,8,9,13,0
1,3,101,12,38,33,3,34,8,9,16,0
1,3,101,12,38,33,3,34,8,9,6,0
1,3,101,12,38,33,3,34,8,9,24,0
1,3,101,12,38,33,3,34,8,0,32,0
1,3,101,12,38,33,3,34,8,0,40,0
1,3,101,12,38,33,3,34,8,0,3,0
1,3,101,12,38,33,3,34,8,0,13,0
1,3,101,12,38,33,3,34,8,0,16,0
1,3,101,12,38,33,3,34,8,0,6,0
1,3,101,12,38,33,3,34,8,0,24,0
1,3,101,12,38,33,3,34,8,3,32,0
1,3,101,12,38,33,3,34,8,3,40,0
1,3,101,12,38,33,3,34,8,3,3,0
1,3,101,12,38,33,3,34,8,3,13,0
1,3,101,12,38,33,3,34,8,3,16,0
1,3,101,12,38,33,3,34,8,3,6,0
1,3,101,12,38,33,3,34,8,3,24,0
1,3,100,36,7,33,0,34,9,12,32,0
1,3,100,36,7,33,0,34,9,12,3,0
1,3,100,36,7,33,0,34,9,12,6,0
1,3,100,36,7,33,0,34,9,12,19,0
1,3,100,36,7,33,0,34,9,12,1,0
1,3,100,36,7,33,0,34,9,12,2,0
1,3,100,36,7,33,0,34,9,12,20,0
1,3,100,36,7,33,0,34,9,12,45,0
1,3,100,36,7,33,0,34,9,7,32,0
1,3,100,36,7,33,0,34,9,7,3,0
1,3,100,36,7,33,0,34,9,7,6,0
1,3,100,36,7,33,0,34,9,7,19,0
1,3,100,36,7,33,0,34,9,7,1,0
1,3,100,36,7,33,0,34,9,7,2,0
1,3,100,36,7,33,0,34,9,7,20,0
1,3,100,36,7,33,0,34,9,7,45,0
1,3,100,36,7,33,0,34,9,8,32,0
1,3,100,36,7,33,0,34,9,8,3,0
1,3,100,36,7,33,0,34,9,8,6,0
1,3,100,36,7,33,0,34,9,8,19,0
1,3,100,36,7,33,0,34,9,8,1,0
1,3,100,36,7,33,0,34,9,8,2,0
1,3,100,36,7,33,0,34,9,8,20,0
1,3,100,36,7,33,0,34,9,8,45,0
1,3,100,36,7,33,0,34,9,9,32,0
1,3,100,36,7,33,0,34,9,9,3,0
1,3,100,36,7,33,0,34,9,9,6,0
1,3,100,36,7,33,0,34,9,9,19,0
1,3,100,36,7,33,0,34,9,9,1,0
1,3,100,36,7,33,0,34,9,9,2,0
1,3,100,36,7,33,0,34,9,9,20,0
1,3,100,36,7,33,0,34,9,9,45,0
1,3,100,36,7,33,0,34,9,0,32,0
1,3,100,36,7,33,0,34,9,0,3,0
1,3,100,36,7,33,0,34,9,0,6,0
1,3,100,36,7,33,0,34,9,0,19,0
1,3,100,36,7,33,0,34,9,0,1,0
1,3,100,36,7,33,0,34,9,0,2,0
1,3,100,36,7,33,0,34,9,0,20,0
1,3,100,36,7,33,0,34,9,0,45,0
1,3,100,36,7,33,0,34,9,3,32,0
1,3,100,36,7,33,0,34,9,3,3,0
1,3,100,36,7,33,0,34,9,3,6,0
1,3,100,36,7,33,0,34,9,3,19,0
1,3,100,36,7,33,0,34,9,3,1,0
1,3,100,36,7,33,0,34,9,3,2,0
1,3,100,36,7,33,0,34,9,3,20,0
1,3,100,36,7,33,0,34,9,3,45,0
1,3,100,36,7,33,0,34,19,12,32,0
1,3,100,36,7,33,0,34,19,12,3,0
1,3,100,36,7,33,0,34,19,12,6,0
1,3,100,36,7,33,0,34,19,12,19,0
1,3,100,36,7,33,0,34,19,12,1,0
1,3,100,36,7,33,0,34,19,12,2,0
1,3,100,36,7,33,0,34,19,12,20,0
1,3,100,36,7,33,0,34,19,12,45,0
1,3,100,36,7,33,0,34,19,7,32,0
1,3,100,36,7,33,0,34,19,7,3,0
1,3,100,36,7,33,0,34,19,7,6,0
1,3,100,36,7,33,0,34,19,7,19,0
1,3,100,36,7,33,0,34,19,7,1,0
1,3,100,36,7,33,0,34,19,7,2,0
1,3,100,36,7,33,0,34,19,7,20,0
1,3,100,36,7,33,0,34,19,7,45,0
1,3,100,36,7,33,0,34,19,8,32,0
1,3,100,36,7,33,0,34,19,8,3,0
1,3,100,36,7,33,0,34,19,8,6,0
1,3,100,36,7,33,0,34,19,8,19,0
1,3,100,36,7,33,0,34,19,8,1,0
1,3,100,36,7,33,0,34,19,8,2,0
1,3,100,36,7,33,0,34,19,8,20,0
1,3,100,36,7,33,0,34,19,8,45,0
1,3,100,36,7,33,0,34,19,9,32,0
1,3,100,36,7,33,0,34,19,9,3,0
1,3,100,36,7,33,0,34,19,9,6,0
1,3,100,36,7,33,0,34,19,9,19,0
1,3,100,36,7,33,0,34,19,9,1,0
1,3,100,36,7,33,0,34,19,9,2,0
1,3,100,36,7,33,0,34,19,9,20,0
1,3,100,36,7,33,0,34,19,9,45,0
1,3,100,36,7,33,0,34,19,0,32,0
1,3,100,36,7,33,0,34,19,0,3,0
1,3,100,36,7,33,0,34,19,0,6,0
1,3,100,36,7,33,0,34,19,0,19,0
1,3,100,36,7,33,0,34,19,0,1,0
1,3,100,36,7,33,0,34,19,0,2,0
1,3,100,36,7,33,0,34,19,0,20,0
1,3,100,36,7,33,0,34,19,0,45,0
1,3,100,36,7,33,0,34,19,3,32,0
1,3,100,36,7,33,0,34,19,3,3,0
1,3,100,36,7,33,0,34,19,3,6,0
1,3,100,36,7,33,0,34,19,3,19,0
1,3,100,36,7,33,0,34,19,3,1,0
1,3,100,36,7,33,0,34,19,3,2,0
1,3,100,36,7,33,0,34,19,3,20,0
1,3,100,36,7,33,0,34,19,3,45,0
1,3,100,36,7,33,1,34,9,12,32,0
1,3,100,36,7,33,1,34,9,12,3,0
1,3,100,36,7,33,1,34,9,12,6,0
1,3,100,36,7,33,1,34,9,12,19,0
1,3,100,36,7,33,1,34,9,12,1,0
1,3,100,36,7,33,1,34,9,12,2,0
1,3,100,36,7,33,1,34,9,12,20,0
1,3,100,36,7,33,1,34,9,12,45,0
1,3,100,36,7,33,1,34,9,7,32,0
1,3,100,36,7,33,1,34,9,7,3,0
1,3,100,36,7,33,1,34,9,7,6,0
1,3,100,36,7,33,1,34,9,7,19,0
1,3,100,36,7,33,1,34,9,7,1,0
1,3,100,36,7,33,1,34,9,7,2,0
1,3,100,36,7,33,1,34,9,7,20,0
1,3,100,36,7,33,1,34,9,7,45,0
1,3,100,36,7,33,1,34,9,8,32,0
1,3,100,36,7,33,1,34,9,8,3,0
1,3,100,36,7,33,1,34,9,8,6,0
1,3,100,36,7,33,1,34,9,8,19,0
1,3,100,36,7,33,1,34,9,8,1,0
1,3,100,36,7,33,1,34,9,8,2,0
1,3,100,36,7,33,1,34,9,8,20,0
1,3,100,36,7,33,1,34,9,8,45,0
1,3,100,36,7,33,1,34,9,9,32,0
1,3,100,36,7,33,1,34,9,9,3,0
1,3,100,36,7,33,1,34,9,9,6,0
1,3,100,36,7,33,1,34,9,9,19,0
1,3,100,36,7,33,1,34,9,9,1,0
1,3,100,36,7,33,1,34,9,9,2,0
1,3,100,36,7,33,1,34,9,9,20,0
1,3,100,36,7,33,1,34,9,9,45,0
1,3,100,36,7,33,1,34,9,0,32,0
1,3,100,36,7,33,1,34,9,0,3,0
1,3,100,36,7,33,1,34,9,0,6,0
1,3,100,36,7,33,1,34,9,0,19,0
1,3,100,36,7,33,1,34,9,0,1,0
1,3,100,36,7,33,1,34,9,0,2,0
1,3,100,36,7,33,1,34,9,0,20,0
1,3,100,36,7,33,1,34,9,0,45,0
1,3,100,36,7,33,1,34,9,3,32,0
1,3,100,36,7,33,1,34,9,3,3,0
1,3,100,36,7,33,1,34,9,3,6,0
1,3,100,36,7,33,1,34,9,3,19,0
1,3,100,36,7,33,1,34,9,3,1,0
1,3,100,36,7,33,1,34,9,3,2,0
1,3,100,36,7,33,1,34,9,3,20,0
1,3,100,36,7,33,1,34,9,3,45,0
1,3,100,36,7,33,1,34,19,12,32,0
1,3,100,36,7,33,1,34,19,12,3,0
1,3,100,36,7,33,1,34,19,12,6,0
1,3,100,36,7,33,1,34,19,12,19,0
1,3,100,36,7,33,1,34,19,12,1,0
1,3,100,36,7,33,1,34,19,12,2,0
1,3,100,36,7,33,1,34,19,12,20,0
1,3,100,36,7,33,1,34,19,12,45,0
1,3,100,36,7,33,1,34,19,7,32,0
1,3,100,36,7,33,1,34,19,7,3,0
1,3,100,36,7,33,1,34,19,7,6,0
1,3,100,36,7,33,1,34,19,7,19,0
1,3,100,36,7,33,1,34,19,7,1,0
1,3,100,36,7,33,1,34,19,7,2,0
1,3,100,36,7,33,1,34,19,7,20,0
1,3,100,36,7,33,1,34,19,7,45,0
1,3,100,36,7,33,1,34,19,8,32,0
1,3,100,36,7,33,1,34,19,8,3,0
1,3,100,36,7,33,1,34,19,8,6,0
1,3,100,36,7,33,1,34,19,8,19,0
1,3,100,36,7,33,1,34,19,8,1,0
1,3,100,36,7,33,1,34,19,8,2,0
1,3,100,36,7,33,1,34,19,8,20,0
1,3,100,36,7,33,1,34,19,8,45,0
1,3,100,36,7,33,1,34,19,9,32,0
1,3,100,36,7,33,1,34,19,9,3,0
1,3,100,36,7,33,1,34,19,9,6,0
1,3,100,36,7,33,1,34,19,9,19,0
1,3,100,36,7,33,1,34,19,9,1,0
1,3,100,36,7,33,1,34,19,9,2,0
1,3,100,36,7,33,1,34,19,9,20,0
1,3,100,36,7,33,1,34,19,9,45,0
1,3,100,36,7,33,1,34,19,0,32,0
1,3,100,36,7,33,1,34,19,0,3,0
1,3,100,36,7,33,1,34,19,0,6,0
1,3,100,36,7,33,1,34,19,0,19,0
1,3,100,36,7,33,1,34,19,0,1,0
1,3,100,36,7,33,1,34,19,0,2,0
1,3,100,36,7,33,1,34,19,0,20,0
1,3,100,36,7,33,1,34,19,0,45,0
1,3,100,36,7,33,1,34,19,3,32,0
1,3,100,36,7,33,1,34,19,3,3,0
1,3,100,36,7,33,1,34,19,3,6,0
1,3,100,36,7,33,1,34,19,3,19,0
1,3,100,36,7,33,1,34,19,3,1,0
1,3,100,36,7,33,1,34,19,3,2,0
1,3,100,36,7,33,1,34,19,3,20,0
1,3,100,36,7,33,1,34,19,3,45,0
1,3,100,36,7,33,3,34,9,12,32,0
1,3,100,36,7,33,3,34,9,12,3,0
1,3,100,36,7,33,3,34,9,12,6,0
1,3,100,36,7,33,3,34,9,12,19,0
1,3,100,36,7,33,3,34,9,12,1,0
1,3,100,36,7,33,3,34,9,12,2,0
1,3,100,36,7,33,3,34,9,12,20,0
1,3,100,36,7,33,3,34,9,12,45,0
1,3,100,36,7,33,3,34,9,7,32,0
1,3,100,36,7,33,3,34,9,7,3,0
1,3,100,36,7,33,3,34,9,7,6,0
1,3,100,36,7,33,3,34,9,7,19,0
1,3,100,36,7,33,3,34,9,7,1,0
1,3,100,36,7,33,3,34,9,7,2,0
1,3,100,36,7,33,3,34,9,7,20,0
1,3,100,36,7,33,3,34,9,7,45,0
1,3,100,36,7,33,3,34,9,8,32,0
1,3,100,36,7,33,3,34,9,8,3,0
1,3,100,36,7,33,3,34,9,8,6,0
1,3,100,36,7,33,3,34,9,8,19,0
1,3,100,36,7,33,3,34,9,8,1,0
1,3,100,36,7,33,3,34,9,8,2,0
1,3,100,36,7,33,3,34,9,8,20,0
1,3,100,36,7,33,3,34,9,8,45,0
1,3,100,36,7,33,3,34,9,9,32,0
1,3,100,36,7,33,3,34,9,9,3,0
1,3,100,36,7,33,3,34,9,9,6,0
1,3,100,36,7,33,3,34,9,9,19,0
1,3,100,36,7,33,3,34,9,9,1,0
1,3,100,36,7,33,3,34,9,9,2,0
1,3,100,36,7,33,3,34,9,9,20,0
1,3,100,36,7,33,3,34,9,9,45,0
1,3,100,36,7,33,3,34,9,0,32,0
1,3,100,36,7,33,3,34,9,0,3,0
1,3,100,36,7,33,3,34,9,0,6,0
1,3,100,36,7,33,3,34,9,0,19,0
1,3,100,36,7,33,3,34,9,0,1,0
1,3,100,36,7,33,3,34,9,0,2,0
1,3,100,36,7,33,3,34,9,0,20,0
1,3,100,36,7,33,3,34,9,0,45,0
1,3,100,36,7,33,3,34,9,3,32,0
1,3,100,36,7,33,3,34,9,3,3,0
1,3,100,36,7,33,3,34,9,3,6,0
1,3,100,36,7,33,3,34,9,3,19,0
1,3,100,36,7,33,3,34,9,3,1,0
1,3,100,36,7,33,3,34,9,3,2,0
1,3,100,36,7,33,3,34,9,3,20,0
1,3,100,36,7,33,3,34,9,3,45,0
1,3,100,36,7,33,3,34,19,12,32,0
1,3,100,36,7,33,3,34,19,12,3,0
1,3,100,36,7,33,3,34,19,12,6,0
1,3,100,36,7,33,3,34,19,12,19,0
1,3,100,36,7,33,3,34,19,12,1,0
1,3,100,36,7,33,3,34,19,12,2,0
1,3,100,36,7,33,3,34,19,12,20,0
1,3,100,36,7,33,3,34,19,12,45,0
1,3,100,36,7,33,3,34,19,7,32,0
1,3,100,36,7,33,3,34,19,7,3,0
1,3,100,36,7,33,3,34,19,7,6,0
1,3,100,36,7,33,3,34,19,7,19,0
1,3,100,36,7,33,3,34,19,7,1,0
1,3,100,36,7,33,3,34,19,7,2,0
1,3,100,36,7,33,3,34,19,7,20,0
1,3,100,36,7,33,3,34,19,7,45,0
1,3,100,36,7,33,3,34,19,8,32,0
1,3,100,36,7,33,3,34,19,8,3,0
1,3,100,36,7,33,3,34,19,8,6,0
1,3,100,36,7,33,3,34,19,8,19,0
1,3,100,36,7,33,3,34,19,8,1,0
1,3,100,36,7,33,3,34,19,8,2,0
1,3,100,36,7,33,3,34,19,8,20,0
1,3,100,36,7,33,3,34,19,8,45,0
1,3,100,36,7,33,3,34,19,9,32,0
1,3,100,36,7,33,3,34,19,9,3,0
1,3,100,36,7,33,3,34,19,9,6,0
1,3,100,36,7,33,3,34,19,9,19,0
1,3,100,36,7,33,3,34,19,9,1,0
1,3,100,36,7,33,3,34,19,9,2,0
1,3,100,36,7,33,3,34,19,9,20,0
1,3,100,36,7,33,3,34,19,9,45,0
1,3,100,36,7,33,3,34,19,0,32,0
1,3,100,36,7,33,3,34,19,0,3,0
1,3,100,36,7,33,3,34,19,0,6,0
1,3,100,36,7,33,3,34,19,0,19,0
1,3,100,36,7,33,3,34,19,0,1,0
1,3,100,36,7,33,3,34,19,0,2,0
1,3,100,36,7,33,3,34,19,0,20,0
1,3,100,36,7,33,3,34,19,0,45,0
1,3,100,36,7,33,3,34,19,3,32,0
1,3,100,36,7,33,3,34,19,3,3,0
1,3,100,36,7,33,3,34,19,3,6,0
1,3,100,36,7,33,3,34,19,3,19,0
1,3,100,36,7,33,3,34,19,3,1,0
1,3,100,36,7,33,3,34,19,3,2,0
1,3,100,36,7,33,3,34,19,3,20,0
1,3,100,36,7,33,3,34,19,3,45,0
1,3,68,36,38,37,0,34,8,7,32,0
1,3,68,36,38,37,0,34,8,7,40,0
1,3,68,36,38,37,0,34,8,7,13,0
1,3,68,36,38,37,0,34,8,7,24,0
1,3,68,36,38,37,0,34,8,7,30,0
1,3,68,36,38,37,0,34,8,7,9,0
1,3,68,36,38,37,0,34,8,7,2,0
1,3,68,36,38,37,0,34,8,0,32,0
1,3,68,36,38,37,0,34,8,0,40,0
1,3,68,36,38,37,0,34,8,0,13,0
1,3,68,36,38,37,0,34,8,0,24,0
1,3,68,36,38,37,0,34,8,0,30,0
1,3,68,36,38,37,0,34,8,0,9,0
1,3,68,36,38,37,0,34,8,0,2,0
1,3,68,36,38,37,0,34,8,9,32,0
1,3,68,36,38,37,0,34,8,9,40,0
1,3,68,36,38,37,0,34,8,9,13,0
1,3,68,36,38,37,0,34,8,9,24,0
1,3,68,36,38,37,0,34,8,9,30,0
1,3,68,36,38,37,0,34,8,9,9,0
1,3,68,36,38,37,0,34,8,9,2,0
1,3,68,36,38,37,1,34,8,7,32,0
1,3,68,36,38,37,1,34,8,7,40,0
1,3,68,36,38,37,1,34,8,7,13,0
1,3,68,36,38,37,1,34,8,7,24,0
1,3,68,36,38,37,1,34,8,7,30,0
1,3,68,36,38,37,1,34,8,7,9,0
1,3,68,36,38,37,1,34,8,7,2,0
1,3,68,36,38,37,1,34,8,0,32,0
1,3,68,36,38,37,1,34,8,0,40,0
1,3,68,36,38,37,1,34,8,0,13,0
1,3,68,36,38,37,1,34,8,0,24,0
1,3,68,36,38,37,1,34,8,0,30,0
1,3,68,36,38,37,1,34,8,0,9,0
1,3,68,36,38,37,1,34,8,0,2,0
1,3,68,36,38,37,1,34,8,9,32,0
1,3,68,36,38,37,1,34,8,9,40,0
1,3,68,36,38,37,1,34,8,9,13,0
1,3,68,36,38,37,1,34,8,9,24,0
1,3,68,36,38,37,1,34,8,9,30,0
1,3,68,36,38,37,1,34,8,9,9,0
1,3,68,36,38,37,1,34,8,9,2,0
1,3,68,36,38,37,3,34,8,7,32,0
1,3,68,36,38,37,3,34,8,7,40,0
1,3,68,36,38,37,3,34,8,7,13,0
1,3,68,36,38,37,3,34,8,7,24,0
1,3,68,36,38,37,3,34,8,7,30,0
1,3,68,36,38,37,3,34,8,7,9,0
1,3,68,36,38,37,3,34,8,7,2,0
1,3,68,36,38,37,3,34,8,0,32,0
1,3,68,36,38,37,3,34,8,0,40,0
1,3,68,36,38,37,3,34,8,0,13,0
1,3,68,36,38,37,3,34,8,0,24,0
1,3,68,36,38,37,3,34,8,0,30,0
1,3,68,36,38,37,3,34,8,0,9,0
1,3,68,36,38,37,3,34,8,0,2,0
1,3,68,36,38,37,3,34,8,9,32,0
1,3,68,36,38,37,3,34,8,9,40,0
1,3,68,36,38,37,3,34,8,9,13,0
1,3,68,36,38,37,3,34,8,9,24,0
1,3,68,36,38,37,3,34,8,9,30,0
1,3,68,36,38,37,3,34,8,9,9,0
1,3,68,36,38,37,3,34,8,9,2,0
1,3,68,36,38,44,0,34,8,7,32,0
1,3,68,36,38,44,0,34,8,7,40,0
1,3,68,36,38,44,0,34,8,7,13,0
1,3,68,36,38,44,0,34,8,7,24,0
1,3,68,36,38,44,0,34,8,7,30,0
1,3,68,36,38,44,0,34,8,7,9,0
1,3,68,36,38,44,0,34,8,7,2,0
1,3,68,36,38,44,0,34,8,0,32,0
1,3,68,36,38,44,0,34,8,0,40,0
1,3,68,36,38,44,0,34,8,0,13,0
1,3,68,36,38,44,0,34,8,0,24,0
1,3,68,36,38,44,0,34,8,0,30,0
1,3,68,36,38,44,0,34,8,0,9,0
1,3,68,36,38,44,0,34,8,0,2,0
1,3,68,36,38,44,0,34,8,9,32,0
1,3,68,36,38,44,0,34,8,9,40,0
1,3,68,36,38,44,0,34,8,9,13,0
1,3,68,36,38,44,0,34,8,9,24,0
1,3,68,36,38,44,0,34,8,9,30,0
1,3,68,36,38,44,0,34,8,9,9,0
1,3,68,36,38,44,0,34,8,9,2,0
1,3,68,36,38,44,1,34,8,7,32,0
1,3,68,36,38,44,1,34,8,7,40,0
1,3,68,36,38,44,1,34,8,7,13,0
1,3,68,36,38,44,1,34,8,7,24,0
1,3,68,36,38,44,1,34,8,7,30,0
1,3,68,36,38,44,1,34,8,7,9,0
1,3,68,36,38,44,1,34,8,7,2,0
1,3,68,36,38,44,1,34,8,0,32,0
1,3,68,36,38,44,1,34,8,0,40,0
1,3,68,36,38,44,1,34,8,0,13,0
1,3,68,36,38,44,1,34,8,0,24,0
1,3,68,36,38,44,1,34,8,0,30,0
1,3,68,36,38,44,1,34,8,0,9,0
1,3,68,36,38,44,1,34,8,0,2,0
1,3,68,36,38,44,1,34,8,9,32,0
1,3,68,36,38,44,1,34,8,9,40,0
1,3,68,36,38,44,1,34,8,9,13,0
1,3,68,36,38,44,1,34,8,9,24,0
1,3,68,36,38,44,1,34,8,9,30,0
1,3,68,36,38,44,1,34,8,9,9,0
1,3,68,36,38,44,1,34,8,9,2,0
1,3,68,36,38,44,3,34,8,7,32,0
1,3,68,36,38,44,3,34,8,7,40,0
1,3,68,36,38,44,3,34,8,7,13,0
1,3,68,36,38,44,3,34,8,7,24,0
1,3,68,36,38,44,3,34,8,7,30,0
1,3,68,36,38,44,3,34,8,7,9,0
1,3,68,36,38,44,3,34,8,7,2,0
1,3,68,36,38,44,3,34,8,0,32,0
1,3,68,36,38,44,3,34,8,0,40,0
1,3,68,36,38,44,3,34,8,0,13,0
1,3,68,36,38,44,3,34,8,0,24,0
1,3,68,36,38,44,3,34,8,0,30,0
1,3,68,36,38,44,3,34,8,0,9,0
1,3,68,36,38,44,3,34,8,0,2,0
1,3,68,36,38,44,3,34,8,9,32,0
1,3,68,36,38,44,3,34,8,9,40,0
1,3,68,36,38,44,3,34,8,9,13,0
1,3,68,36,38,44,3,34,8,9,24,0
1,3,68,36,38,44,3,34,8,9,30,0
1,3,68,36,38,44,3,34,8,9,9,0
1,3,68,36,38,44,3,34,8,9,2,0
1,3,3,36,14,13,0,34,30,4,32,0
1,3,3,36,14,13,0,34,30,4,2,0
1,3,3,36,14,13,0,34,30,4,20,0
1,3,3,36,14,13,0,34,30,4,19,0
1,3,3,36,14,13,0,34,30,4,40,0
1,3,3,36,14,13,0,34,30,4,3,0
1,3,3,36,14,13,0,34,30,0,32,0
1,3,3,36,14,13,0,34,30,0,2,0
1,3,3,36,14,13,0,34,30,0,20,0
1,3,3,36,14,13,0,34,30,0,19,0
1,3,3,36,14,13,0,34,30,0,40,0
1,3,3,36,14,13,0,34,30,0,3,0
1,3,3,36,14,13,1,34,30,4,32,0
1,3,3,36,14,13,1,34,30,4,2,0
1,3,3,36,14,13,1,34,30,4,20,0
1,3,3,36,14,13,1,34,30,4,19,0
1,3,3,36,14,13,1,34,30,4,40,0
1,3,3,36,14,13,1,34,30,4,3,0
1,3,3,36,14,13,1,34,30,0,32,0
1,3,3,36,14,13,1,34,30,0,2,0
1,3,3,36,14,13,1,34,30,0,20,0
1,3,3,36,14,13,1,34,30,0,19,0
1,3,3,36,14,13,1,34,30,0,40,0
1,3,3,36,14,13,1,34,30,0,3,0
1,3,3,36,14,13,3,34,30,4,32,0
1,3,3,36,14,13,3,34,30,4,2,0
1,3,3,36,14,13,3,34,30,4,20,0
1,3,3,36,14,13,3,34,30,4,19,0
1,3,3,36,14,13,3,34,30,4,40,0
1,3,3,36,14,13,3,34,30,4,3,0
1,3,3,36,14,13,3,34,30,0,32,0
1,3,3,36,14,13,3,34,30,0,2,0
1,3,3,36,14,13,3,34,30,0,20,0
1,3,3,36,14,13,3,34,30,0,19,0
1,3,3,36,14,13,3,34,30,0,40,0
1,3,3,36,14,13,3,34,30,0,3,0
1,3,3,36,14,37,0,34,30,4,32,0
1,3,3,36,14,37,0,34,30,4,2,0
1,3,3,36,14,37,0,34,30,4,20,0
1,3,3,36,14,37,0,34,30,4,19,0
1,3,3,36,14,37,0,34,30,4,40,0
1,3,3,36,14,37,0,34,30,4,3,0
1,3,3,36,14,37,0,34,30,0,32,0
1,3,3,36,14,37,0,34,30,0,2,0
1,3,3,36,14,37,0,34,30,0,20,0
1,3,3,36,14,37,0,34,30,0,19,0
1,3,3,36,14,37,0,34,30,0,40,0
1,3,3,36,14,37,0,34,30,0,3,0
1,3,3,36,14,37,1,34,30,4,32,0
1,3,3,36,14,37,1,34,30,4,2,0
1,3,3,36,14,37,1,34,30,4,20,0
1,3,3,36,14,37,1,34,30,4,19,0
1,3,3,36,14,37,1,34,30,4,40,0
1,3,3,36,14,37,1,34,30,4,3,0
1,3,3,36,14,37,1,34,30,0,32,0
1,3,3,36,14,37,1,34,30,0,2,0
1,3,3,36,14,37,1,34,30,0,20,0
1,3,3,36,14,37,1,34,30,0,19,0
1,3,3,36,14,37,1,34,30,0,40,0
1,3,3,36,14,37,1,34,30,0,3,0
1,3,3,36,14,37,3,34,30,4,32,0
1,3,3,36,14,37,3,34,30,4,2,0
1,3,3,36,14,37,3,34,30,4,20,0
